Target;Source
 00356; Révay József
 00356; Komjáthy Aladár
 00356; Dienes Valéria
 00356; Benedek Marcell
 00356; Balassa József
 00356; Szép Ernő
 00357; Kassák Lajos
 00357; Kassák Lajos
 00357; Kassák Lajos
 00357; Kassák Lajos
 00357; Erdélyi József
 00357; Révész Béla
 00357; Babits Mihály
 00357; Babits Mihály
 00357; Babits Mihály
 00357; Babits Mihály
 00357; Babits Mihály
 00357; Babits Mihály
 00357; Babits Mihály
 00357; Babits Mihály
 00357; Füst Milán
 00357; Elek Artúr
 00357; Réti István
 00357; Szívós Zsigmond
 00357; Földi Mihály
 00357; Földi Mihály
 00357; Földi Mihály
 00357; Földi Mihály
 00357; Földi Mihály
 00357; Földi Mihály
 00357; Földi Mihály
 00357; Földi Mihály
 00357; Földi Mihály
 00357; Surányi Miklós
 00357; Surányi Miklós
 00357; Surányi Miklós
 00357; Surányi Miklós
 00357; Surányi Miklós
 00357; Surányi Miklós
 00357; Surányi Miklós
 00357; Tóth Aladár
 00357; Elek Artúr
 00357; Schöpflin Aladár
 00357; Harsányi Zsolt
 00357; Földi Mihály
 00357; Kürti Pál
 00357; Kürti Pál
 00357; Harsányi Zsolt
 00357; Kürti Pál
 00357; Szép Ernő
 00357; Molnár Ákos
 00357; Turóczi-Trostler József
 00357; Tersánszky J. Jenő
 00357; König György
 00357; Marsovszky Miklós
 00357; Hevesy Iván
 00357; Hevesy Iván
 00357; Hevesy Iván
 00357; Lengyel Menyhért
 00357; Tóth Aladár
 00357; Füst Milán
 00358; Kassák Lajos
 00358; Kassák Lajos
 00358; Kassák Lajos
 00358; Hevesy Iván
 00358; Hevesy Iván
 00358; Hevesy Iván
 00358; Monostori H. Kamilló
 00358; Kürti Pál
 00358; Fenyő László
 00358; Pintér Ferenc
 00358; Hajnik Miklós
 00358; Hajnik Miklós
 00358; Hajnik Miklós
 00358; Hajnik Miklós
 00358; Hajnik Miklós
 00358; Hajnik Miklós
 00358; Hajnik Miklós
 00358; Reichard Piroska
 00358; Reichard Piroska
 00358; Komjáthy Aladár
 00358; Komjáthy Aladár
 00358; Fehér Margit
 00358; Földi Mihály
 00358; Földi Mihály
 00358; Földi Mihály
 00358; Földi Mihály
 00358; Szenes Erzsi
 00358; Szenes Erzsi
 00358; Posch Árpád
 00358; Ormos Iván
 00358; Ormos Iván
 00358; Ormos Iván
 00358; Tersánszky Józsi Jenő
 00358; M. Pogány Béla
 00358; Földi Mihály
 00359; Schöpflin Aladár
 00359; Schöpflin Aladár
 00359; Schöpflin Aladár
 00359; Schöpflin Aladár
 00359; Schöpflin Aladár
 00359; Schöpflin Aladár
 00359; Schöpflin Aladár
 00359; Schöpflin Aladár
 00359; Kassák Lajos
 00359; Kassák Lajos
 00359; Imecs Béla
 00359; Imecs Béla
 00359; Imecs Béla
 00359; Imecs Béla
 00359; Imecs Béla
 00359; Imecs Béla
 00359; Imes Béla
 00359; Imes Béla
 00359; Tersánszky Józsi Jenő
 00359; Kelecsényi Gabriella
 00359; Kelecsényi Gabriella
 00359; Kelecsényi Gabriella
 00359; Tóth Aladár
 00359; Jakab Géza
 00359; Jakab Géza
 00359; Jakab Géza
 00359; Fenyő Miksa
 00359; Marsovszky Miklós
 00359; Harsányi Zsolt
 00359; Földessy Gyula
 00359; Tersánszky Józsi Jenő
 00359; Tersánszky Józsi Jenő
 00359; Hevesy Iván
 00359; Harsányi Zsolt
 00360; Sophokles
 00360; Kassák Lajos
 00360; Tersánszky Józsi Jenő
 00360; Sárközi György
 00360; Sárközi György
 00360; Sárközi György
 00360; Sárközi György
 00360; Réti István
 00360; Réti István
 00360; Tersánszky Józsi Jenő
 00360; Lengyel Menyhért
 00360; Hevesy Iván
 00360; Ignotus
 00360; Ignotus
 00360; Ignotus
 00360; Ignotus
 00361; Harsányi Zsolt
 00361; Tersánszky Józsi Jenő
 00361; Marsovszky Miklós
 00361; Marsovszky Miklós
 00361; Marsovszky Miklós
 00361; Marsovszky Miklós
 00361; Marsovszky Miklós
 00361; Marsovszky Miklós
 00361; Marsovszky Miklós
 00361; Marsovszky Miklós
 00361; Marsovszky Miklós
 00361; Kassák Lajos
 00361; Kassák Lajos
 00361; Kassák Lajos
 00361; Kassák Lajos
 00361; Ungvári Nagy Márta
 00361; Kovács Mária
 00361; Kovács Mária
 00361; Kovács Mária
 00361; Kovács Mária
 00361; Kovács Mária
 00361; Kovács Mária
 00361; Kovács Mária
 00361; Lengyel Menyhért
 00361; Eugene O'Neill
 00361; Eugene O'Neill
 00361; Fenyő Miksa
 00361; Gergely István
 00362; Ignotus
 00362; Szomory Dezső
 00362; Gellért Oszkár
 00362; Gellért Oszkár
 00362; Füst Milán
 00362; Nagy Lajos
 00362; M. Pogány Béla
 00362; Gyergyai Albert
 00362; Török Sophie
 00362; Kassák Lajos
 00362; Kassák Lajos
 00362; Kassák Lajos
 00362; Kassák Lajos
 00362; Kassák Lajos
 00362; Kassák Lajos
 00362; Kassák Lajos
 00362; Kassák Lajos
 00362; Kassák Lajos
 00362; Lányi Sarolta
 00362; Lányi Sarolta
 00362; Lányi Sarolta
 00362; Lányi Sarolta
 00362; Lányi Sarolta
 00362; Kosáryné Réz Lola
 00362; Trócsányi Zoltán
 00362; Tersánszky Józsi Jenő
 00362; Ifj. Bókay János
 00362; Lengyel Menyhért
 00362; Harsányi Zsolt
 00362; Babits Mihály
 00362; Reményi József
 00362; Lányi Viktor
 00362; Elek Artúr
 00362; Hevesy Iván
 00362; Hevesy Iván
 00362; Földessy Gyula
 00363; Szomory Dezső
 00363; Szomory Dezső
 00363; Gellért Oszkár
 00363; Gellért Oszkár
 00363; Gellért Oszkár
 00363; Gellért Oszkár
 00363; Hajnik Miklós
 00363; Hajnik Miklós
 00363; Hajnik Miklós
 00363; Hajnik Miklós
 00363; Hajnik Miklós
 00363; Somlyó Zoltán
 00363; Somlyó Zoltán
 00363; Tardos Krenner Viktor
 00363; Tardos Krenner Viktor
 00363; Tardos Krenner Viktor
 00363; Tardos Krenner Viktor
 00363; Sárközi György
 00363; Dr. Dienes Valéria
 00363; Bányai Kornél
 00363; Bányai Kornél
 00363; Bányai Kornél
 00363; Bányai Kornél
 00363; Bányai Kornél
 00363; Bányai Kornél
 00363; Földi Mihály
 00363; Hevesy Iván
 00363; Hevesy Iván
 00364; Déry Tibor
 00364; Pikler Gyula
 00364; Gellért Oszkár
 00364; Gellért Oszkár
 00364; Gellért Oszkár
 00364; Szomory Dezső
 00364; Laczkó Géza
 00364; Dénes Lajos
 00364; Mollináry Gizella
 00364; Mollináry Gizella
 00364; Komáromy József
 00364; Komáromy József
 00364; Bródy László
 00364; Bródy László
 00364; Féja Géza
 00364; Lengyel Géza
 00364; Babits Mihály
 00364; Babits Mihály
 00364; Babits Mihály
 00364; Babits Mihály
 00364; Babits Mihály
 00364; Babits Mihály
 00364; Földi Mihály
 00364; Kárpáti Aurél
 00364; Kárpáti Aurél
 00364; Kárpáti Aurél
 00364; Kárpáti Aurél
 00364; Kárpáti Aurél
 00364; Kárpáti Aurél
 00364; Gyergyai Albert
 00364; Kárpáti Aurél
 00364; Hevesy Iván
 00364; Lányi Viktor
 00365; Móricz Zsigmond
 00365; Szép Ernő
 00365; Nagy Lajos
 00365; Gellért Oszkár
 00365; Gellért Oszkár
 00365; Déry Tibor
 00365; Laczkó Géza
 00365; Ifj. Bókay János
 00365; Gergely István
 00365; Boross Elemér
 00365; Tóth Árpád
 00365; Szép Ernő
 00365; Benedek Marcell
 00365; Lengyel Menyhért
 00365; Schöpflin Aladár
 00365; Marsovszky Miklós
 00365; Marsovszky Miklós
 00365; Marsovszky Miklós
 00365; Hevesy Iván
 00365; Hevesy Iván
 00365; Hevesy Iván
 00365; Hevesy Iván
 00366; Posch Jenő
 00366; Posch Jenő
 00366; Posch Jenő
 00366; Posch Jenő
 00366; Posch Jenő
 00366; Posch Jenő
 00366; Posch Jenő
 00366; Pogonyi Antal
 00366; Pogonyi Antal
 00366; Schöpflin Aladár
 00366; Marschalkó Lia
 00366; Marschalkó Lia
 00366; Marschalkó Lia
 00366; Szomory Dezső
 00366; Kosáryné Réz Lola
 00366; Déry Tibor
 00366; Schöpflin Aladár
 00366; Földi Mihály
 00367; Molnár Ferenc
 00367; Somlay Arthur
 00367; Gellért Oszkár
 00367; Gellért Oszkár
 00367; Gellért Oszkár
 00367; Gellért Oszkár
 00367; Tersánszky Józsi Jenő
 00367; Kovács Mária
 00367; Kovács Mária
 00367; Kovács Mária
 00367; Kovács Mária
 00367; Déry Tibor
 00367; Tóth Aladár
 00367; Komjáthy Aladár
 00367; Komjáthy Aladár
 00367; Komjáthy Aladár
 00367; Szenes Piroska
 00367; Steier Lajos
 00367; Dr. Kadosa Marcel
 00367; Tersánszky Józsi Jenő
 00367; Nagy Lajos
 00367; Elek Artúr
 00367; Görög Imre
 00367; Hevesy Iván
 00367; Hevesy Iván
 00367; Hevesy Iván
 00368; Babits Mihály
 00368; Schöpflin Aladár
 00368; Ignotus
 00368; Pikler Gyula
 00368; Fenyő Miksa
 00368; Dóczy Jenő
 00368; Karinthy Frigyes
 00368; Kosztolányi Dezső
 00368; Tersánszky Józsi Jenő
 00368; Földi Mihály
 00368; Földi Mihály
 00368; Földi Mihály
 00368; Feleky Géza
 00368; Elek Artúr
 00368; Dr. Ferenczi Sándor
 00368; Móricz Zsigmond
 00368; Földi Mihály
 00368; Fülep Lajos
 00368; Somlay Arthur
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Kosztolányi Dezső
 00369; Tersánszky Józsi Jenő
 00369; Tersánszky Józsi Jenő
 00369; Tersánszky Józsi Jenő
 00369; Füst Milán
 00369; Füst Milán
 00369; Füst Milán
 00369; Füst Milán
 00369; Schöpflin Aladár
 00369; Török Sophie
 00369; Török Sophie
 00369; Déry Tibor
 00369; Pfeifer István
 00369; Komor András
 00369; Marconnay Tibor
 00369; Marconnay Tibor
 00369; Tóth Aladár
 00369; Szerdahelyi Sándor
 00369; Lehel István
 00369; Schöpflin Aladár
 00369; Halász Gyula
 00369; Alkalay Ödön
 00370; Móricz Zsigmond
 00370; Móricz Zsigmond
 00370; Móricz Zsigmond
 00370; Móricz Zsigmond
 00370; Móricz Zsigmond
 00370; Krúdy Gyula
 00370; Kovács Mária
 00370; Béky Zoltán
 00370; Déry Tibor
 00370; Paul Géraldy
 00370; Paul Géraldy
 00370; Paul Géraldy
 00370; Thury Lajos
 00370; Remenyik Zsigmond
 00370; Schöpflin Aladár
 00371; Schöpflin Aladár
 00371; Mario M. Untersteiner
 00371; Mario M. Untersteiner
 00371; Mario M. Untersteiner
 00371; Mario M. Untersteiner
 00371; Mario M.
 00371; Mario M. Untersteiner
 00371; Mario M. Untersteiner
 00371; Biró Lajos
 00371; Bányai Kornél
 00371; Bányai Kornél
 00371; Imecs Béla
 00371; Imecs Béla
 00371; Imecs Béla
 00371; Imecs Béla
 00371; Imecs Béla
 00371; Malmosi László
 00371; Malmosi László
 00371; Malmosi László
 00371; Malmosi László
 00371; Malmosi László
 00371; Malmosi László
 00371; Malmosi László
 00371; Mihály László
 00371; Mihály László
 00371; Mollináry Gizella
 00371; Mollináry Gizella
 00371; Monostori H. Kamilló
 00371; Pap Károly
 00371; Török Sophie
 00371; Török Sophie
 00371; Mihály Dezső
 00371; B. Medveczky Bella
 00371; Szentgyörgyi Sándor
 00371; Schöpflin Aladár
 00371; Tersánszky Józsi Jenő
 00372; Ignotus
 00372; Babits Mihály
 00372; Babits Mihály
 00372; Babits Mihály
 00372; Babits Mihály
 00372; Jókai Mór
 00372; Jókai Mór
 00372; Jókai Mór
 00372; Jókai Mór
 00372; Jókai Mór
 00372; Jókai Mór
 00372; Jókai Mór
 00372; Jókai Mór
 00372; Kosztolányi Dezső
 00372; Kosztolányi Dezső
 00372; Fenyő Miksa
 00372; Krúdy Gyula
 00372; Harsányi Zsolt
 00372; Füst Milán
 00372; Szilágyi Géza
 00372; Szilágyi Géza
 00372; Szilágyi Géza
 00372; Szilágyi Géza
 00372; Schöpflin Aladár
 00372; Tóth Aladár
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00372; Hajnik Miklós
 00373; Babits Mihály
 00373; Babits Mihály
 00373; Babits Mihály
 00373; Babits Mihály
 00373; Babits Mihály
 00373; Babits Mihály
 00373; Babits Mihály
 00373; Babits Mihály
 00373; Georg Brandes
 00373; Georg Brandes
 00373; Georg Brandes
 00373; Lengyel Géza
 00373; Marsovszky Miklós
 00373; Füst Milán
 00373; Füst Milán
 00373; Füst Milán
 00373; Füst Milán
 00373; Füst Milán
 00373; Füst Milán
 00373; Füst Milán
 00373; Füst Milán
 00373; Füst Milán
 00373; Hatvany Lajos
 00373; Hatvany Lajos
 00373; Hatvany Lajos
 00373; Krúdy Gyula
 00373; Krúdy Gyula
 00373; Ungvári Nagy Márta
 00373; Schöpflin Aladár
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Buday Dezső
 00373; Móricz Zsigmond
 00373; Kosztolányi Dezső
 00373; Kosztolányi Dezső
 00373; Nagy Lajos
 00373; Schöpflin Aladár
 00373; Lakatos László
 00373; Szívós Zsigmond
 00373; Szívós Zsigmond
 00373; Tersánszky Józsi Jenő
 00374; Kosztolányi Dezső
 00374; Kosztolányi Dezső
 00374; Kosztolányi Dezső
 00374; Bonkáló Sándor
 00374; Kernách Ilona
 00374; Török Sophie
 00374; Török Sophie
 00374; Bálint György
 00374; Bálint György
 00374; Farkasházi György
 00374; Farkasházi György
 00374; Komjáthy Aladár
 00374; Komjáthy Aladár
 00374; Komlós Aladár
 00374; Komlós Aladár
 00374; Schöpflin Aladár
 00374; Sebes Árpád
 00374; Sonkoly Béla
 00374; Schöpflin Aladár
 00374; Lengyel Menyhért
 00374; Füst Milán
 00374; Marsovszky Miklós
 00374; Móricz Zsigmond
 00374; Fenyő Miksa
 00374; Nagy Lajos
 00374; Hatvany Lajos
 00374; Kosztolányi Dezső
 00374; Füst Milán
 00375; Babits Mihály
 00375; Móricz Zsigmond
 00375; Szomory Dezső
 00375; Biró Lajos
 00375; Kosztolányi Dezső
 00375; Kosztolányi Dezső
 00375; Laczkó Géza
 00375; Nagy Lajos
 00375; Nagy Lajos
 00375; Schöpflin Aladár
 00375; Kárpáti Aurél
 00375; Szilágyi Géza
 00375; Nagy Lajos
 00375; Kovács Mária
 00375; Kovács Mária
 00375; Kovács Mária
 00375; Bányai Kornél
 00375; Gyergyai Albert
 00375; Nagy Endre
 00375; Babits Mihály
 00375; Babits Mihály
 00375; Harsányi Zsolt
 00375; Harsányi Zsolt
 00375; Szerb Antal Kristóf
 00375; Lányi Viktor
 00375; Nagy Lajos
 00375; Harsányi Zsolt
 00375; Hatvany Lajos
 00375; Tersánszky Józsi Jenő
 00375; Szilágyi Géza
 00375; Szilágyi Géza
 00375; Szilágyi Géza
 00375; G. Beke Margit
 00375; Révay József
 00375; Révay József
 00375; Tersánszky Józsi Jenő
 00375; Kosztolányi Dezső
 00375; Reichard Piroska
 00375; Gyergyai Albert
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Tersánszky Józsi Jenő
 00376; Harsányi Zsolt
 00376; Laczkó Géza
 00376; Lengyel Menyhért
 00376; Füst Milán
 00376; Füst Milán
 00376; Füst Milán
 00376; Füst Milán
 00376; Füst Milán
 00376; Füst Milán
 00376; Füst Milán
 00376; Füst Milán
 00376; Füst Milán
 00376; Török Sophie
 00376; Marsovszky Miklós
 00376; Schöpflin Aladár
 00376; Kernách Ilona
 00376; Kosztolányi Dezső
 00376; Tersánszky Józsi Jenő
 00376; Nagy Lajos
 00376; Komlós Aladár
 00376; Gyergyai Albert
 00376; Gyergyai Albert
 00376; Várkonyi Nándor
 00377; Schöpflin Aladár
 00377; Fenyő Miksa
 00377; Szomory Dezső
 00377; Szomory Dezső
 00377; Kiss Tamás
 00377; Nagy Zoltán
 00377; Nagy Zoltán
 00377; Nagy Zoltán
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Tersánszky Józsi Jenő
 00377; Krúdy Gyula
 00377; Fenyő Miksa
 00377; Fenyő Miksa
 00377; Schöpflin Aladár
 00377; Laczkó Géza
 00377; Szini Gyula
 00377; Gellért Oszkár
 00377; Gellért Oszkár
 00377; Nagy Lajos
 00377; Túróczi-Trostler József
 00377; Tersánszky Józsi Jenő
 00377; Nagy Lajos
 00377; Nagy Lajos
 00377; Gyergyai Albert
 00377; Gyergyai Albert
 00377; Hatvany Lajos
 00377; Hatvany Lajos
 00377; Hatvany Lajos
 00377; Szívós Zsigmond
 00378; Prof. Dr. Freud Zsigmond
 00378; Prof. Dr. Freud Zsigmond
 00378; Prof. Dr. Freud Zsigmond
 00378; Prof. Dr. Freud Zsigmond
 00378; Prof. Dr. Freud Zsigmond
 00378; Prof. Dr. Freud Zsigmond
 00378; Prof. Dr. Freud Zsigmond
 00378; Prof. Dr. Freud Zsigmond
 00378; Karinthy Frigyes
 00378; Szomory Dezső
 00378; Marsovszky Miklós
 00378; Szép Ernő
 00378; Schöpflin Aladár
 00378; Kodolányi János
 00378; Tersánszky Józsi Jenő
 00378; Tersánszky Józsi Jenő
 00378; Tersánszky Józsi Jenő
 00378; Tersánszky Józsi Jenő
 00378; Tersánszky Józsi Jenő
 00378; Tersánszky Józsi Jenő
 00378; Tersánszky Józsi Jenő
 00378; Tersánszky Józsi Jenő
 00378; Tersánszky Józsi Jenő
 00378; Nagy Lajos
 00378; Babits Mihály
 00378; Babits Mihály
 00378; Babits Mihály
 00378; Móricz Zsigmond
 00378; Schöpflin Aladár
 00378; Tersánszky Józsi Jenő
 00378; Szini Gyula
 00378; Nagy Lajos
 00378; Elek Artúr
 00378; Gyergyai Albert
 00379; Nagy Lajos
 00379; Ranschburg Viktor
 00379; Révay Mór János
 00379; Edgar Allan Poe
 00379; Gellért Oszkár
 00379; Fenyő Miksa
 00379; Kosztolányi Dezső
 00379; Elek Artúr
 00379; Imecs Béla
 00379; Imecs Béla
 00379; Imecs Béla
 00379; Kiss Hugó Károly
 00379; Mollináry Gizella
 00379; Mollináry Gizella
 00379; Pénzes P. Artúr
 00379; Pénzes P. Artúr
 00379; Sárközi György
 00379; Sárközi György
 00379; Simon Andor
 00379; Simon Andor
 00379; Simon Andor
 00379; Simon Andor
 00379; Simon Andor
 00379; Tass József
 00379; Tass József
 00379; Tass József
 00379; Tass József
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Tersánszky Józsi Jenő
 00379; Molnár Ákos
 00379; Francois Gachot
 00379; Ignotus
 00379; Tóth Árpád
 00379; Nagy Lajos
 00379; Hatvany Lajos
 00379; Hatvany Lajos
 00379; Schöpflin Aladár
 00379; Elek Artúr
 00379; Elek Artúr
 00379; Komor András
 00379; Mezey Zsigmond
 00379; Halász Gyula
 00379; Halász Gyula
 00379; Halász Gyula
 00379; Halász Gyula
 00379; Halász Gyula
 00379; Halász Gyula
 00380; Móricz Zsigmond
 00380; Móricz Zsigmond
 00380; Móricz Zsigmond
 00380; Babits Mihály
 00380; Kosztolányi Dezső
 00380; Ignotus
 00380; Ignotus
 00380; Ignotus
 00380; Lányi Sarolta
 00380; Laczkó Géza
 00380; Romain Rolland
 00380; Romain Rolland
 00380; Romain Rolland
 00380; Fülöp-Miller René
 00380; Fülöp-Miller René
 00380; F. M. Dosztojevszkij
 00380; Bányai Kornél
 00380; Karinthy Frigyes
 00380; Gellért Oszkár
 00380; Kosztolányi Dezső
 00380; Zsolt Béla
 00380; Babits Mihály
 00380; Gyergyai Albert
 00380; Schöpflin Aladár
 00380; Schöpflin Aladár
 00380; Kosztolányi Dezső
 00380; Lányi Viktor
 00380; Kosztolányi Dezső
 00380; Tóth Aladár
 00380; Lányi Viktor
 00380; Lányi Viktor
 00380; Tóth Aladár
 00380; Elek Artúr
 00380; Beck Ö Fülöp
 00380; Elek Artúr
 00380; Komor András
 00380; Tersánszky Józsi Jenő
 00381; Hammerschlag János
 00381; Hammerschlag János
 00381; Hammerschlag János
 00381; Móricz Zsigmond
 00381; Szép Ernő
 00381; Bonkáló Sándor
 00381; Romain Rolland
 00381; Romain Rolland
 00381; Romain Rolland
 00381; Romain Rolland
 00381; Romain Rolland
 00381; Romain Rolland
 00381; Béky Zoltán
 00381; Pogonyi Antal
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Komlós Aladár
 00381; Komlós Aladár
 00381; Komlós Aladár
 00381; Komlós Aladár
 00381; Babits Mihály
 00381; Móricz Zsigmond
 00381; Schöpflin Aladár
 00381; Schöpflin Aladár
 00381; Schöpflin Aladár
 00381; Laczkó Géza
 00381; Komlós Aladár
 00381; Karinthy Frigyes
 00381; Karinthy Frigyes
 00381; Karinthy Frigyes
 00381; Nagy Lajos
 00381; Nagy Lajos
 00381; Reményi József
 00381; Bálint Jenő
 00381; Karinthy Frigyes
 00381; Kosztolányi Dezső
 00381; Schöpflin Aladár
 00381; Schöpflin Aladár
 00381; Schöpflin Aladár
 00381; Elek Artúr
 00381; Náray Aurél
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tersánszky Józsi Jenő
 00381; Tóth Aladár
 00381; Lányi Viktor
 00381; Tóth Aladár
 00382; Schmidt József
 00382; Móricz Zsigmond
 00382; Móricz Zsigmond
 00382; Móricz Zsigmond
 00382; Móricz Zsigmond
 00382; Móricz Zsigmond
 00382; Móricz Zsigmond
 00382; Romain Rolland
 00382; Romain Rolland
 00382; Romain Rolland
 00382; Romain Rolland
 00382; Romain Rolland
 00382; Romain Rolland
 00382; Romain Rolland
 00382; Kosztolányi Dezső
 00382; Móricz Zsigmond
 00382; Karinthy Frigyes
 00382; Babits Mihály
 00382; Lambrecht Kálmán
 00382; Szerdahelyi Sándor
 00382; Feleky Géza
 00382; Antonio Widmar
 00382; Schöpflin Aladár
 00382; Schöpflin Aladár
 00382; Lányi Viktor
 00382; Szegi Pál
 00382; Tóth Aladár
 00382; Mezey Zsigmond
 00382; Lányi Viktor
 00382; Tóth Aladár
 00382; Elek Artúr
 00382; Elek Artúr
 00382; Elek Artúr
 00382; Elek Artúr
 00382; Korda Vince
 00382; Rabinovszky Márius
 00383; Babits Mihály
 00383; Maxim Gorkij
 00383; Kosztolányi Dezső
 00383; Surányi Miklós
 00383; Surányi Miklós
 00383; Surányi Miklós
 00383; Surányi Miklós
 00383; Surányi Miklós
 00383; Surányi Miklós
 00383; Surányi Miklós
 00383; Surányi Miklós
 00383; Paul Claudel
 00383; Paul Claudel
 00383; Móricz Zsigmond
 00383; Móricz Zsigmond
 00383; Móricz Zsigmond
 00383; Móricz Zsigmond
 00383; Osváth Kálmán
 00383; Schöpflin Aladár
 00383; Kürti Pál
 00383; Ádám Zsuzsa
 00383; Gonda Károly
 00383; Lambrecht Kálmán
 00383; Schöpflin Aladár
 00383; Karinthy Frigyes
 00383; Tóth Aladár
 00383; Lányi Viktor
 00383; Rabinovszky Márius
 00383; Sárközi György
 00383; Bokros-Birman Dezső
 00384; Schöpflin Aladár
 00384; Sárközi György
 00384; Sárközi György
 00384; Krúdy Gyula
 00384; Színi Gyula
 00384; Térey Sándor
 00384; Paul Claudel
 00384; Paul Claudel
 00384; Paul Claudel
 00384; Bányai Kornél
 00384; Nagy Lajos
 00384; Füst Milán
 00384; Móricz Zsigmond
 00384; Bonkáló Sándor
 00384; Nagy Endre
 00384; Füst Milán
 00384; Komlós Aladár
 00384; Komlós Aladár
 00384; Komlós Aladár
 00384; Komlós Aladár
 00384; Színi Gyula
 00384; Rab Gusztáv
 00384; Nagy Lajos
 00384; Gyergyai Albert
 00384; Szegi Pál
 00384; Schöpflin Aladár
 00384; Nagy Lajos
 00384; Ignotus
 00384; Schöpflin Aladár
 00384; Nagy Lajos
 00384; Kürti Pál
 00384; Tóth Aladár
 00384; Lányi Viktor
 00384; Lányi Viktor
 00384; Marsovszky Miklós
 00385; Németh László
 00385; Dánielné Lengyel Laura
 00385; Dánielné Lengyel Laura
 00385; Dánielné Lengyel Laura
 00385; Ádám Gábor
 00385; Ifj. Lovászy Márton
 00385; Ifj. Lovászy Márton
 00385; Ifj. Lovászy Márton
 00385; Ifj. Lovászy Márton
 00385; Maxim Gorkij
 00385; Babits Mihály
 00385; Lengyel Menyhért
 00385; Nagy Zoltán
 00385; Paul Claudel
 00385; Paul Claudel
 00385; Wilde Oszkár
 00385; Braun Róbert
 00385; Földessy Gyula
 00385; Komlós Aladár
 00385; Lányi Viktor
 00385; Karinthy Frigyes
 00385; Ádám Zsuzsa
 00385; Fenyő Miksa
 00385; Zilahy Lajos
 00385; Nagy Lajos
 00385; Tóth Aladár
 00385; Szabolcsi Bence
 00385; Szabolcsi Bence
 00385; Lányi Viktor
 00385; Lányi Viktor
 00385; Szabolcsi Bence
 00385; Elek Artúr
